jlpt_level,jp,reading,meaning_ko,kind,is_active
N3,単位,たんい,"학점(학교 과정); 단위, 명칭",vocab,true
N3,単純,たんじゅん,간단,vocab,true
N3,単語,たんご,단어; 어휘,vocab,true
N3,博士,はかせ,"박사, 박사, 의사",vocab,true
N3,博物館,はくぶつかん,박물관,vocab,true
N3,占める,しめる,차지하다; 설명하다,vocab,true
N3,印,しるし,표시; 상징; 증거,vocab,true
N3,印刷,いんさつ,인쇄,vocab,true
N3,印象,いんしょう,인상,vocab,true
N3,卸す,おろす,"도매 판매, 갈은 것 (야채)",vocab,true
N3,厄介,やっかい,"문제, 부담, 걱정",vocab,true
N3,原,はら,"들판, 평원",vocab,true
N3,去る,さる,"떠나다, 떠나다",vocab,true
N3,参加,さんか,참여,vocab,true
N3,参考,さんこう,"참고,상담",vocab,true
N3,及ぼす,およぼす,"발휘하다, 유발하다, 운동시키다",vocab,true
N3,友,とも,"친구, 동반자, 친구",vocab,true
N3,友人,ゆうじん,친구 (공식),vocab,true
N3,友好,ゆうこう,우정,vocab,true
N3,友情,ゆうじょう,"우정, 교제",vocab,true
N3,双子,ふたご,"쌍둥이, 쌍둥이",vocab,true
N3,反る,かえる,"휘어지다, 휘어지다, 휘어지다",vocab,true
N3,反抗,はんこう,"반대, 저항",vocab,true
N3,反省,はんせい,"반성, 재검토, 후회",vocab,true
N3,収める,おさめる,"저장하다, 지불하다, 공급하다",vocab,true
N3,収入,しゅうにゅう,"수입, 수익",vocab,true
N3,収穫,しゅうかく,"추수하다, 수확하다, 모으다",vocab,true
N3,取り上げる,とりあげる,"받아들이다, 집어들다; 압수하다",vocab,true
N3,取れる,とれる,"벗다, 벗다",vocab,true
N3,受け取る,うけとる,"받다, 받다, 받아들이다",vocab,true
N3,句,く,구절,vocab,true
N3,叩く,たたく,"때리다, 때리다",vocab,true
N3,只,ただ,"무료로, 단지, 단지",vocab,true
N3,叫ぶ,さけぶ,"소리치다, 울다",vocab,true
N3,可,か,상당한,vocab,true
N3,可愛そう,かわいそう,"가난한, 불쌍한, 한심한",vocab,true
N3,可愛らしい,かわいらしい,"사랑스러운, 달콤한",vocab,true
N3,可能,かのう,"가능한, 실행 가능한, 실행 가능한",vocab,true
N3,合わせる,あわせる,결합하다,vocab,true
N3,合図,あいず,"서명하다, 신호하다",vocab,true
N3,合格,ごうかく,"성공, 통과(예: 시험)",vocab,true
N3,合計,ごうけい,"총액, 총액",vocab,true
N3,同一,どういつ,"동일성, 동일성, 유사성",vocab,true
N3,同僚,どうりょう,동료; 동료,vocab,true
N3,同士,どうし,"서로, 동료, 동지",vocab,true
N3,同志,どうし,"같은 마음, 동지, 같은 영혼",vocab,true
N3,同時,どうじ,"동시(ly), 같은 시간",vocab,true
N3,同様,どうよう,"같은, 같은 (종류), 같은",vocab,true
N3,名,な,"이름, 명성",vocab,true
N3,名人,めいじん,"마스터, 전문가",vocab,true
N3,名刺,めいし,(이름) 카드; 명함,vocab,true
N3,名詞,めいし,명사,vocab,true
N3,吐く,はく,"토하다, 토하다",vocab,true
N3,向かい,むかい,"직면, 반대, 건너편",vocab,true
N3,向く,むく,직면하다,vocab,true
N3,向ける,むける,"방향을 돌리다, 가리키다",vocab,true
N3,吠える,ほえる,"짖다, 울부짖다",vocab,true
N3,否,いや,"아니, 아니",vocab,true
N3,否定,ひてい,"부정, 부정",vocab,true
N3,含む,ふくむ,"포함하다, 포함하다",vocab,true
N3,含める,ふくめる,포함하다,vocab,true
N3,吸収,きゅうしゅう,"흡수, 흡인",vocab,true
N3,周囲,しゅうい,"주변 환경, 둘레, 환경",vocab,true
N3,味方,みかた,"동맹, 지지자",vocab,true
N3,呼吸,こきゅう,"호흡, 호흡",vocab,true
N3,命,いのち,삶,vocab,true
N3,命じる,めいじる,"명령하다, 명령하다, 임명하다",vocab,true
N3,命令,めいれい,"명령, 명령, 법령",vocab,true
N3,咥える,くわえる,입에 뭔가를 물고,vocab,true
N3,咳,せき,기침,vocab,true
N3,哀れ,あわれ,"무력한, 불쌍한, 한심한",vocab,true
N3,品,しな,"물건, 물건, 상품",vocab,true
N3,品,ひん,"상품; 맛, 고급스러움",vocab,true
N3,哲学,てつがく,철학,vocab,true
N3,唯,ただ,"단순한, 유일한, 평범한",vocab,true
N3,唯,たった,"단지, 그냥",vocab,true
N3,唯一,ゆいいつ,"유일한, 유일한, 유일한",vocab,true
N3,商人,しょうにん,"상인, 가게 주인, 상인",vocab,true
N3,商品,しょうひん,"상품, 상품",vocab,true
N3,商売,しょうばい,"무역, 사업, 상업",vocab,true
N3,問い,とい,"질문, 질의",vocab,true
N3,問う,とう,"질문하다, 질문하다",vocab,true
N3,善,ぜん,"좋은, 미덕",vocab,true
N3,喜び,よろこび,"기쁨, 즐거움, 즐거움",vocab,true
N3,営業,えいぎょう,"사업, 무역, 경영",vocab,true
N3,嗅ぐ,かぐ,"냄새를 맡다, 냄새를 맡다",vocab,true
N3,噂,うわさ,"소문, 가십",vocab,true
N3,器官,きかん,"기관(신체, 기구)",vocab,true
N3,器械,きかい,기구,vocab,true
N3,器用,きよう,"능숙한, 편리한",vocab,true
N3,四,よん,네,vocab,true
N3,四季,しき,사계절,vocab,true
N3,四角,しかく,정사각형,vocab,true
N3,回復,かいふく,"(질병으로부터의) 회복, 재활, 회복",vocab,true
N3,因る,よる,에서 오는,vocab,true
N3,団体,だんたい,"조직, 협회",vocab,true
N3,困難,こんなん,"어려움, 괴로움",vocab,true
N3,囲む,かこむ,"둘러싸다, 둘러싸다",vocab,true
N3,図,ず,"그림, 그림, 일러스트레이션",vocab,true
N3,図る,はかる,"음모를 꾸미다, 시도하다, 궁리하다, 설계하다, A를 B로 언급하다",vocab,true
N3,図書,としょ,서적,vocab,true
N3,国会,こっかい,"국회, 국회, 국회",vocab,true
N3,国境,こっきょう,국가 또는 주 경계,vocab,true
N3,国家,こっか,"주, 나라, 국민",vocab,true
N3,国民,こくみん,"국민, 국민, 시민",vocab,true
N3,国籍,こくせき,국적,vocab,true
N3,国語,こくご,자국어,vocab,true
N3,土,つち,"흙, 흙",vocab,true
N3,土地,とち,"토지, 부지, 흙",vocab,true
N3,土産,みやげ,기념품,vocab,true
N3,在る; 有る,ある,"살아가다, 존재하다, 존재하다",vocab,true
N3,地,ち,지구,vocab,true
N3,地下,ちか,"지하, 지하",vocab,true
N3,地位,ちい,"(사회적) 지위, 신분",vocab,true
N3,地区,ちく,"지구, 섹션",vocab,true
N3,地味,じみ,"조용하다, 평범하다, 보수적이다",vocab,true
N3,地域,ちいき,"지역, 지역",vocab,true
N3,地平線,ちへいせん,수평선,vocab,true
N3,地方,ちほう,"지역, 지방, 지역",vocab,true
N3,地球,ちきゅう,지구,vocab,true
N3,型,かた,"틀, 모델, 스타일",vocab,true
N3,埃,ほこり,먼지,vocab,true
N3,埋まる,うまる,"묻히다, 채워지다",vocab,true
N3,埋める,うめる,"(자리, 빈 자리를) 채우다, 채우다, 채우다",vocab,true
N3,城,しろ,성,vocab,true
N3,基,もと,기초,vocab,true
N3,基づく,もとづく,"기초를 두다, 기초를 두다",vocab,true
N3,基本,きほん,"기본, 기초",vocab,true
N3,堀,ほり,"해자, 운하",vocab,true
N3,堅い,かたい,"단단한, 확고한, 단단한",vocab,true
N3,報告,ほうこく,"보고, 정보",vocab,true
N3,場,ば,"장소, 들판(물리)",vocab,true
N3,場面,ばめん,"장면, 배경(예: 소설의)",vocab,true
N3,塀,へい,"벽, 울타리",vocab,true
N3,塔,とう,"탑, 탑",vocab,true
N3,塵,ごみ,"쓰레기, 쓰레기",vocab,true
N3,境,さかい,"경계, 경계, 정신상태",vocab,true
N3,墓,はか,"무덤, 무덤",vocab,true
N3,増す,ます,"증가하다, 획득하다",vocab,true
N3,増やす,ふやす,"증가시키다 (v.t.), ~에 추가하다",vocab,true
N3,増加,ぞうか,"증가, 추가",vocab,true
N3,墨,すみ,잉크,vocab,true
N3,声明,せいめい,"선언, 진술, 선언",vocab,true
N3,売れる,うれる,판매될,vocab,true
N3,変化,へんか,"변화, 변형, 변화",vocab,true
N3,変更,へんこう,"변경, 수정, 변경",vocab,true
N3,外す,はずす,"풀다, 풀다",vocab,true
N3,外れる,はずれる,"연결이 끊어지다, 나가다(예: 장비가 없어짐)",vocab,true
N3,外交,がいこう,외교,vocab,true
N3,外出,がいしゅつ,"나들이, 외출",vocab,true
N3,多少,たしょう,조금,vocab,true
N3,夜,よ,"저녁, 밤",vocab,true
N3,夜中,よなか,"자정, 한밤중",vocab,true
N3,夜明け,よあけ,"새벽, 새벽",vocab,true
N3,夢中,むちゅう,"짝사랑하다, 미치다, 푹 빠지다",vocab,true
N3,大,だい,"크다, 훌륭하다",vocab,true
N3,大いに,おおいに,"많이, 상당히 (大変 (たいへん)과 동일), 크게",vocab,true
N3,大した,たいした,"상당한, 중대한, 상당한",vocab,true
N3,大人しい,おとなしい,"순종적인, 유순한, 조용한",vocab,true
N3,大会,たいかい,"컨벤션, (큰) 토너먼트, 대중 집회",vocab,true
N3,大使,たいし,대사,vocab,true
N3,大半,たいはん,"대부분의, 대다수의, 주로",vocab,true
N3,大家,おおや,주인,vocab,true
N3,大戦,たいせん,"큰 전쟁, 큰 전투",vocab,true
N3,大気,たいき,대기,vocab,true
N3,大統領,だいとうりょう,대통령,vocab,true
N3,大臣,だいじん,내각 장관,vocab,true
N3,大部分,だいぶぶん,"대부분의 부분, 대다수",vocab,true
N3,大陸,たいりく,대륙,vocab,true
N3,天候,てんこう,날씨,vocab,true
N3,天然,てんねん,"자연스러움, 자발성",vocab,true
N3,太陽,たいよう,해,vocab,true
N3,夫人,ふじん,"아내, 부인, 부인",vocab,true
N3,夫婦,ふうふ,"부부, 남편과 아내",vocab,true
N3,失う,うしなう,"잃다, 헤어지다",vocab,true
N3,失望,しつぼう,"실망, 절망",vocab,true
N3,失業,しつぎょう,실업,vocab,true
N3,奇妙,きみょう,"이상한, 이상한, 이상한",vocab,true
N3,契機,けいき,"기회, 기회",vocab,true
N3,契約,けいやく,"계약, 협약, 계약",vocab,true
N3,奥,おく,"내부, 내부 부분",vocab,true
N3,奨学金,しょうがくきん,장학금,vocab,true
N3,奪う,うばう,"빼앗다, 빼앗다",vocab,true
N3,女優,じょゆう,여배우,vocab,true
N3,女史,じょし,양,vocab,true
N3,女子,じょし,"여자, 소녀",vocab,true
N3,女王,じょおう,여왕,vocab,true
N3,好み,このみ,"좋아하는 것, 맛, 선택",vocab,true
N3,好む,このむ,"좋아하다, 선호하다",vocab,true
N3,妙,みょう,"이상한, 특이한",vocab,true
N3,姉妹,しまい,자매,vocab,true
N3,始まり,はじまり,"기원, 시작",vocab,true
N3,姓,せい,"성, 성",vocab,true
N3,姓名,せいめい,이름,vocab,true
N3,委員,いいん,위원회 위원,vocab,true
N3,姿,すがた,"모습, 모양, 모습",vocab,true
N3,婚約,こんやく,"약혼, 약혼",vocab,true
N3,婦人,ふじん,여자,vocab,true
N3,嫁,よめ,"신부, 며느리",vocab,true
N3,嫌う,きらう,"미워하다, 싫어하다, 싫어하다",vocab,true
N3,字体,じたい,"글꼴, 문자",vocab,true
N3,存在,そんざい,"존재, 존재",vocab,true
N3,季刊,きかん,분기별(예: 잡지),vocab,true
N3,学,がく,"학습, 지식",vocab,true
N3,学ぶ,まなぶ,배우다; 공부하다,vocab,true
N3,学問,がくもん,"장학금, 공부, 배움",vocab,true
N3,学期,がっき,학기 (학교),vocab,true
N3,学歴,がくれき,학문적 배경,vocab,true
N3,学習,がくしゅう,"공부하다, 배우다",vocab,true
N3,学者,がくしゃ,학자,vocab,true
N3,孫,まご,손자,vocab,true
N3,宅,たく,"집, 집",vocab,true
N3,宇宙,うちゅう,"우주, 코스모스, 우주",vocab,true
N3,守る,まもる,보호하다; (규칙을) 지키다,vocab,true
N3,安定,あんてい,"안정성, 균형",vocab,true
N3,完了,かんりょう,"완성, 결론",vocab,true
N3,完全,かんぜん,"완벽함, 완전함",vocab,true
N3,完成,かんせい,"완료, 완료; 완전",vocab,true
N3,宗教,しゅうきょう,종교,vocab,true
N3,官僚,かんりょう,"관료, 관료",vocab,true
N3,定期,ていき,고정 기간,vocab,true
N3,宛てる,あてる,"다루다, 두다",vocab,true
N3,宝,たから,보물,vocab,true
N3,宝石,ほうせき,"보석, 보석",vocab,true
N3,実,み,"과일, 씨앗, 좋은 결과",vocab,true
N3,実に,じつに,"정말로, 정말로, 확실히",vocab,true
N3,実は,じつは,실제로; 사실은,vocab,true
N3,実力,じつりょく,능력; 힘,vocab,true
N3,実施,じっし,"집행, 실행, 운영",vocab,true
N3,実現,じつげん,"구현, 구체화, 실현",vocab,true
N3,実行,じっこう,"연습, 실행(예: 프로그램), 실현",vocab,true
N3,実際,じっさい,사실은; 실제로는,vocab,true
N3,実験,じっけん,실험실 작업; 실험,vocab,true
N3,宣伝,せんでん,"광고,홍보",vocab,true
N3,害,がい,"피해, 손상",vocab,true
N3,家事,かじ,가사 문제; 가사 (いえのしごと)와 동일),vocab,true
N3,家具,かぐ,가구,vocab,true
N3,家賃,やちん,임차료,vocab,true
N3,容器,ようき,"컨테이너, 선박",vocab,true
N3,容易,ようい,"쉬운, 단순한, 평범한",vocab,true
N3,宿,やど,"여관, 숙박",vocab,true
N3,宿泊,しゅくはく,하숙,vocab,true
N3,寄せる,よせる,"모으다, 모으다, 따로 보관하다",vocab,true
N3,寄付,きふ,"기부, 기부",vocab,true
N3,密,みつ,"두꺼운, 가까운",vocab,true
N3,寧ろ,むしろ,"오히려, 더 좋아, 대신에",vocab,true
N3,審判,しんぱん,"심판원, 심판원, 심판",vocab,true
N3,寮,りょう,"호스텔, 기숙사",vocab,true
N3,対,たい,"한 쌍, 커플, 세트",vocab,true
N3,対,つい,"한 쌍, 커플, 세트",vocab,true
N3,対する,たいする,"직면하다, 직면하다, 반대하다",vocab,true
N3,対照,たいしょう,"대조, 대조, 비교",vocab,true
N3,対象,たいしょう,"목표; (예배, 연구 등의) 대상; 주제(즉, 과세)",vocab,true
N3,専攻,せんこう,"전공과목, 특별학습",vocab,true
N3,射す,さす,"빛나다, 공격하다",vocab,true
N3,尊敬,そんけい,"존경, 존경, 명예",vocab,true
N3,尊重,そんちょう,"존경하다, 존중하다, 존경하다",vocab,true
N3,小,しょう,작은,vocab,true
N3,小包,こづつみ,"소포, 꾸러미",vocab,true
N3,小屋,こや,"오두막, 오두막, 창고",vocab,true
N3,小銭,こぜに,"동전, 잔돈",vocab,true
N3,小麦,こむぎ,밀,vocab,true
N3,少々,しょうしょう,조금; 짧은 (시간),vocab,true
N3,少しも,すこしも,조금도 아닌 무엇이든,vocab,true
N3,少女,しょうじょ,젊은 처녀,vocab,true
N3,少年,しょうねん,"소년, 청소년",vocab,true
N3,尤も,もっとも,"아주 옳다, 그럴듯하다, 자연스럽다",vocab,true
N3,就く,つく,"(자리에) 자리를 잡다, 앉다(자리에 앉다), 공부하다(선생님 밑에서)",vocab,true
N3,就職,しゅうしょく,취업,vocab,true
N3,尻,しり,"엉덩이, 밑",vocab,true
N3,尾,お,"꼬리, 능선",vocab,true
N3,局,きょく,"사무실, 국, 방송국(TV, 라디오)",vocab,true
N3,居眠り,いねむり,"졸다, 꾸벅꾸벅 졸다",vocab,true
N3,居間,いま,거실,vocab,true
N3,届く,とどく,도달하다,vocab,true
N3,屋根,やね,지붕,vocab,true
N3,岩,いわ,바위,vocab,true
N3,岸,きし,"은행, 해안, 해안",vocab,true
N3,嵐,あらし,폭풍,vocab,true
N3,州,しゅう,"주, 지방",vocab,true
N3,巣,す,"둥지, 번식지",vocab,true
N3,工場,こうば,"공장, 공장",vocab,true
N3,左右,さゆう,왼쪽과 오른쪽; 영향,vocab,true
N3,巨大,きょだい,"거대하다, 거대하다, 거대하다",vocab,true
N3,差,さ,"차이, 변이",vocab,true
N3,差別,さべつ,"차별, 차별화",vocab,true
N3,巻く,まく,"감다, 감다, 굴리다",vocab,true
N3,市,いち,"시장, 박람회",vocab,true
N3,市場,いちば,"시장, 바자회",vocab,true
N3,布,ぬの,옷감,vocab,true
N3,希望,きぼう,"희망, 소원, 포부",vocab,true
N3,帯,おび,"밴드, 새시",vocab,true
N3,帰す,かえす,다시 보내다,vocab,true
N3,帰宅,きたく,집으로 돌아가다,vocab,true
N3,常に,つねに,항상 (いつも와 동일) (쓰기 표현),vocab,true
N3,常識,じょうしき,상식,vocab,true
N3,幅,はば,"너비, 폭",vocab,true
N3,幕,まく,"막, 막(연극 중)",vocab,true
N3,平ら,たいら,"평탄함, 수평, 매끄러움",vocab,true
